"Plot Title: L11"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21217339, SEN S/N: 21217339)","Coupler Attached (LGR S/N: 21217339)","Host Connected (LGR S/N: 21217339)","Stopped (LGR S/N: 21217339)","End Of File (LGR S/N: 21217339)"
9287,06/08/22 10:46:00 PM,0.075,,,,
9288,06/08/22 10:47:00 PM,0.075,,,,
9289,06/08/22 10:48:00 PM,0.075,,,,
9290,06/08/22 10:49:00 PM,0.075,,,,
9291,06/08/22 10:50:00 PM,0.075,,,,
9292,06/08/22 10:51:00 PM,0.075,,,,
9293,06/08/22 10:52:00 PM,0.075,,,,
9294,06/08/22 10:53:00 PM,0.075,,,,
9295,06/08/22 10:54:00 PM,0.075,,,,
9296,06/08/22 10:55:00 PM,0.075,,,,
9297,06/08/22 10:56:00 PM,0.075,,,,
9298,06/08/22 10:57:00 PM,0.075,,,,
9299,06/08/22 10:58:00 PM,0.075,,,,
9300,06/08/22 10:59:00 PM,0.075,,,,
9301,06/08/22 11:00:00 PM,0.075,,,,
9302,06/08/22 11:01:00 PM,0.075,,,,
9303,06/08/22 11:02:00 PM,0.075,,,,
9304,06/08/22 11:03:00 PM,0.075,,,,
9305,06/08/22 11:04:00 PM,0.075,,,,
9306,06/08/22 11:05:00 PM,0.075,,,,
9307,06/08/22 11:06:00 PM,0.075,,,,
9308,06/08/22 11:07:00 PM,0.075,,,,
9309,06/08/22 11:08:00 PM,0.075,,,,
9310,06/08/22 11:09:00 PM,0.075,,,,
9311,06/08/22 11:10:00 PM,0.075,,,,
9312,06/08/22 11:11:00 PM,0.075,,,,
9313,06/08/22 11:12:00 PM,0.075,,,,
9314,06/08/22 11:13:00 PM,0.075,,,,
9315,06/08/22 11:14:00 PM,0.075,,,,
9316,06/08/22 11:15:00 PM,0.075,,,,
9317,06/08/22 11:16:00 PM,0.075,,,,
9318,06/08/22 11:17:00 PM,0.075,,,,
9319,06/08/22 11:18:00 PM,0.075,,,,
9320,06/08/22 11:19:00 PM,0.075,,,,
9321,06/08/22 11:20:00 PM,0.075,,,,
9322,06/08/22 11:21:00 PM,0.075,,,,
9323,06/08/22 11:22:00 PM,0.075,,,,
9324,06/08/22 11:23:00 PM,0.075,,,,
9325,06/08/22 11:24:00 PM,0.075,,,,
9326,06/08/22 11:25:00 PM,0.075,,,,
9327,06/08/22 11:26:00 PM,0.075,,,,
9328,06/08/22 11:27:00 PM,0.075,,,,
9329,06/08/22 11:28:00 PM,0.075,,,,
9330,06/08/22 11:29:00 PM,0.075,,,,
9331,06/08/22 11:30:00 PM,0.075,,,,
9332,06/08/22 11:31:00 PM,0.075,,,,
9333,06/08/22 11:32:00 PM,0.075,,,,
9334,06/08/22 11:33:00 PM,0.075,,,,
9335,06/08/22 11:34:00 PM,0.075,,,,
9336,06/08/22 11:35:00 PM,0.075,,,,
9337,06/08/22 11:36:00 PM,0.075,,,,
9338,06/08/22 11:37:00 PM,0.075,,,,
9339,06/08/22 11:38:00 PM,0.075,,,,
9340,06/08/22 11:39:00 PM,0.075,,,,
9341,06/08/22 11:40:00 PM,0.075,,,,
9342,06/08/22 11:41:00 PM,0.075,,,,
9343,06/08/22 11:42:00 PM,0.075,,,,
9344,06/08/22 11:43:00 PM,0.075,,,,
9345,06/08/22 11:44:00 PM,0.075,,,,
9346,06/08/22 11:45:00 PM,0.075,,,,
9347,06/08/22 11:46:00 PM,0.075,,,,
9348,06/08/22 11:47:00 PM,0.075,,,,
9349,06/08/22 11:48:00 PM,0.075,,,,
9350,06/08/22 11:49:00 PM,0.075,,,,
9351,06/08/22 11:50:00 PM,0.075,,,,
9352,06/08/22 11:51:00 PM,0.075,,,,
9353,06/08/22 11:52:00 PM,0.075,,,,
9354,06/08/22 11:53:00 PM,0.075,,,,
9355,06/08/22 11:54:00 PM,0.075,,,,
9356,06/08/22 11:55:00 PM,0.075,,,,
9357,06/08/22 11:56:00 PM,0.075,,,,
9358,06/08/22 11:57:00 PM,0.075,,,,
9359,06/08/22 11:58:00 PM,0.075,,,,
9360,06/08/22 11:59:00 PM,0.075,,,,
9361,06/09/22 12:00:00 AM,0.075,,,,
9362,06/09/22 12:01:00 AM,0.075,,,,
9363,06/09/22 12:02:00 AM,0.075,,,,
9364,06/09/22 12:03:00 AM,0.075,,,,
9365,06/09/22 12:04:00 AM,0.075,,,,
9366,06/09/22 12:05:00 AM,0.075,,,,
9367,06/09/22 12:06:00 AM,0.075,,,,
9368,06/09/22 12:07:00 AM,0.075,,,,
9369,06/09/22 12:08:00 AM,0.075,,,,
9370,06/09/22 12:09:00 AM,0.075,,,,
9371,06/09/22 12:10:00 AM,0.075,,,,
9372,06/09/22 12:11:00 AM,0.075,,,,
9373,06/09/22 12:12:00 AM,0.075,,,,
9374,06/09/22 12:13:00 AM,0.075,,,,
9375,06/09/22 12:14:00 AM,0.075,,,,
9376,06/09/22 12:15:00 AM,0.075,,,,
9377,06/09/22 12:16:00 AM,0.075,,,,
9378,06/09/22 12:17:00 AM,0.075,,,,
9379,06/09/22 12:18:00 AM,0.075,,,,
9380,06/09/22 12:19:00 AM,0.075,,,,
9381,06/09/22 12:20:00 AM,0.075,,,,
9382,06/09/22 12:21:00 AM,0.075,,,,
9383,06/09/22 12:22:00 AM,0.075,,,,
9384,06/09/22 12:23:00 AM,0.075,,,,
9385,06/09/22 12:24:00 AM,0.075,,,,
9386,06/09/22 12:25:00 AM,0.075,,,,
9387,06/09/22 12:26:00 AM,0.075,,,,
9388,06/09/22 12:27:00 AM,0.075,,,,
9389,06/09/22 12:28:00 AM,0.075,,,,
9390,06/09/22 12:29:00 AM,0.075,,,,
9391,06/09/22 12:30:00 AM,0.075,,,,
9392,06/09/22 12:31:00 AM,0.075,,,,
9393,06/09/22 12:32:00 AM,0.075,,,,
9394,06/09/22 12:33:00 AM,0.075,,,,
9395,06/09/22 12:34:00 AM,0.075,,,,
9396,06/09/22 12:35:00 AM,0.075,,,,
9397,06/09/22 12:36:00 AM,0.075,,,,
9398,06/09/22 12:37:00 AM,0.075,,,,
9399,06/09/22 12:38:00 AM,0.075,,,,
9400,06/09/22 12:39:00 AM,0.075,,,,
9401,06/09/22 12:40:00 AM,0.075,,,,
9402,06/09/22 12:41:00 AM,0.075,,,,
9403,06/09/22 12:42:00 AM,0.075,,,,
9404,06/09/22 12:43:00 AM,0.075,,,,
9405,06/09/22 12:44:00 AM,0.075,,,,
9406,06/09/22 12:45:00 AM,0.075,,,,
9407,06/09/22 12:46:00 AM,0.075,,,,
9408,06/09/22 12:47:00 AM,0.075,,,,
9409,06/09/22 12:48:00 AM,0.075,,,,
9410,06/09/22 12:49:00 AM,0.075,,,,
9411,06/09/22 12:50:00 AM,0.075,,,,
9412,06/09/22 12:51:00 AM,0.075,,,,
9413,06/09/22 12:52:00 AM,0.075,,,,
9414,06/09/22 12:53:00 AM,0.075,,,,
9415,06/09/22 12:54:00 AM,0.075,,,,
9416,06/09/22 12:55:00 AM,0.075,,,,
9417,06/09/22 12:56:00 AM,0.075,,,,
9418,06/09/22 12:57:00 AM,0.075,,,,
9419,06/09/22 12:58:00 AM,0.075,,,,
9420,06/09/22 12:59:00 AM,0.075,,,,
9421,06/09/22 01:00:00 AM,0.075,,,,
9422,06/09/22 01:01:00 AM,0.075,,,,
9423,06/09/22 01:02:00 AM,0.075,,,,
9424,06/09/22 01:03:00 AM,0.075,,,,
9425,06/09/22 01:04:00 AM,0.075,,,,
9426,06/09/22 01:05:00 AM,0.075,,,,
9427,06/09/22 01:06:00 AM,0.075,,,,
9428,06/09/22 01:07:00 AM,0.075,,,,
9429,06/09/22 01:08:00 AM,0.075,,,,
9430,06/09/22 01:09:00 AM,0.075,,,,
9431,06/09/22 01:10:00 AM,0.075,,,,
9432,06/09/22 01:11:00 AM,0.075,,,,
9433,06/09/22 01:12:00 AM,0.075,,,,
9434,06/09/22 01:13:00 AM,0.075,,,,
9435,06/09/22 01:14:00 AM,0.075,,,,
9436,06/09/22 01:15:00 AM,0.075,,,,
9437,06/09/22 01:16:00 AM,0.075,,,,
9438,06/09/22 01:17:00 AM,0.075,,,,
9439,06/09/22 01:18:00 AM,0.075,,,,
9440,06/09/22 01:19:00 AM,0.075,,,,
9441,06/09/22 01:20:00 AM,0.075,,,,
9442,06/09/22 01:21:00 AM,0.075,,,,
9443,06/09/22 01:22:00 AM,0.075,,,,
9444,06/09/22 01:23:00 AM,0.075,,,,
9445,06/09/22 01:24:00 AM,0.075,,,,
9446,06/09/22 01:25:00 AM,0.075,,,,
9447,06/09/22 01:26:00 AM,0.075,,,,
9448,06/09/22 01:27:00 AM,0.075,,,,
9449,06/09/22 01:28:00 AM,0.075,,,,
9450,06/09/22 01:29:00 AM,0.075,,,,
9451,06/09/22 01:30:00 AM,0.075,,,,
9452,06/09/22 01:31:00 AM,0.075,,,,
9453,06/09/22 01:32:00 AM,0.075,,,,
9454,06/09/22 01:33:00 AM,0.075,,,,
9455,06/09/22 01:34:00 AM,0.075,,,,
9456,06/09/22 01:35:00 AM,0.075,,,,
9457,06/09/22 01:36:00 AM,0.075,,,,
9458,06/09/22 01:37:00 AM,0.075,,,,
9459,06/09/22 01:38:00 AM,0.075,,,,
9460,06/09/22 01:39:00 AM,0.075,,,,
9461,06/09/22 01:40:00 AM,0.075,,,,
9462,06/09/22 01:41:00 AM,0.075,,,,
9463,06/09/22 01:42:00 AM,0.075,,,,
9464,06/09/22 01:43:00 AM,0.075,,,,
9465,06/09/22 01:44:00 AM,0.075,,,,
9466,06/09/22 01:45:00 AM,0.075,,,,
9467,06/09/22 01:46:00 AM,0.075,,,,
9468,06/09/22 01:47:00 AM,0.075,,,,
9469,06/09/22 01:48:00 AM,0.075,,,,
9470,06/09/22 01:49:00 AM,0.075,,,,
9471,06/09/22 01:50:00 AM,0.075,,,,
9472,06/09/22 01:51:00 AM,0.075,,,,
9473,06/09/22 01:52:00 AM,0.075,,,,
9474,06/09/22 01:53:00 AM,0.075,,,,
9475,06/09/22 01:54:00 AM,0.075,,,,
9476,06/09/22 01:55:00 AM,0.075,,,,
9477,06/09/22 01:56:00 AM,0.075,,,,
9478,06/09/22 01:57:00 AM,0.075,,,,
9479,06/09/22 01:58:00 AM,0.075,,,,
9480,06/09/22 01:59:00 AM,0.075,,,,
9481,06/09/22 02:00:00 AM,0.075,,,,
9482,06/09/22 02:01:00 AM,0.075,,,,
9483,06/09/22 02:02:00 AM,0.075,,,,
9484,06/09/22 02:03:00 AM,0.075,,,,
9485,06/09/22 02:04:00 AM,0.075,,,,
9486,06/09/22 02:05:00 AM,0.075,,,,
9487,06/09/22 02:06:00 AM,0.075,,,,
9488,06/09/22 02:07:00 AM,0.075,,,,
9489,06/09/22 02:08:00 AM,0.075,,,,
9490,06/09/22 02:09:00 AM,0.075,,,,
9491,06/09/22 02:10:00 AM,0.075,,,,
9492,06/09/22 02:11:00 AM,0.075,,,,
9493,06/09/22 02:12:00 AM,0.075,,,,
9494,06/09/22 02:13:00 AM,0.075,,,,
9495,06/09/22 02:14:00 AM,0.075,,,,
9496,06/09/22 02:15:00 AM,0.075,,,,
9497,06/09/22 02:16:00 AM,0.075,,,,
9498,06/09/22 02:17:00 AM,0.075,,,,
9499,06/09/22 02:18:00 AM,0.075,,,,
9500,06/09/22 02:19:00 AM,0.075,,,,
9501,06/09/22 02:20:00 AM,0.075,,,,
9502,06/09/22 02:21:00 AM,0.075,,,,
9503,06/09/22 02:22:00 AM,0.075,,,,
9504,06/09/22 02:23:00 AM,0.075,,,,
9505,06/09/22 02:24:00 AM,0.075,,,,
9506,06/09/22 02:25:00 AM,0.075,,,,
9507,06/09/22 02:26:00 AM,0.075,,,,
9508,06/09/22 02:27:00 AM,0.075,,,,
9509,06/09/22 02:28:00 AM,0.075,,,,
9510,06/09/22 02:29:00 AM,0.075,,,,
9511,06/09/22 02:30:00 AM,0.075,,,,
9512,06/09/22 02:31:00 AM,0.075,,,,
9513,06/09/22 02:32:00 AM,0.075,,,,
9514,06/09/22 02:33:00 AM,0.075,,,,
9515,06/09/22 02:34:00 AM,0.075,,,,
9516,06/09/22 02:35:00 AM,0.075,,,,
9517,06/09/22 02:36:00 AM,0.075,,,,
9518,06/09/22 02:37:00 AM,0.075,,,,
9519,06/09/22 02:38:00 AM,0.075,,,,
9520,06/09/22 02:39:00 AM,0.075,,,,
9521,06/09/22 02:40:00 AM,0.075,,,,
9522,06/09/22 02:41:00 AM,0.075,,,,
9523,06/09/22 02:42:00 AM,0.075,,,,
9524,06/09/22 02:43:00 AM,0.075,,,,
9525,06/09/22 02:44:00 AM,0.075,,,,
9526,06/09/22 02:45:00 AM,0.075,,,,
9527,06/09/22 02:46:00 AM,0.075,,,,
9528,06/09/22 02:47:00 AM,0.075,,,,
9529,06/09/22 02:48:00 AM,0.075,,,,
9530,06/09/22 02:49:00 AM,0.075,,,,
9531,06/09/22 02:50:00 AM,0.075,,,,
9532,06/09/22 02:51:00 AM,0.075,,,,
9533,06/09/22 02:52:00 AM,0.075,,,,
9534,06/09/22 02:53:00 AM,0.075,,,,
9535,06/09/22 02:54:00 AM,0.075,,,,
9536,06/09/22 02:55:00 AM,0.075,,,,
9537,06/09/22 02:56:00 AM,0.075,,,,
9538,06/09/22 02:57:00 AM,0.075,,,,
9539,06/09/22 02:58:00 AM,0.075,,,,
9540,06/09/22 02:59:00 AM,0.075,,,,
9541,06/09/22 03:00:00 AM,0.075,,,,
9542,06/09/22 03:01:00 AM,0.075,,,,
9543,06/09/22 03:02:00 AM,0.075,,,,
9544,06/09/22 03:03:00 AM,0.075,,,,
9545,06/09/22 03:04:00 AM,0.075,,,,
9546,06/09/22 03:05:00 AM,0.075,,,,
9547,06/09/22 03:06:00 AM,0.075,,,,
9548,06/09/22 03:07:00 AM,0.075,,,,
9549,06/09/22 03:08:00 AM,0.075,,,,
9550,06/09/22 03:09:00 AM,0.075,,,,
9551,06/09/22 03:10:00 AM,0.075,,,,
9552,06/09/22 03:11:00 AM,0.075,,,,
9553,06/09/22 03:12:00 AM,0.075,,,,
9554,06/09/22 03:13:00 AM,0.075,,,,
9555,06/09/22 03:14:00 AM,0.075,,,,
9556,06/09/22 03:15:00 AM,0.075,,,,
9557,06/09/22 03:16:00 AM,0.075,,,,
9558,06/09/22 03:17:00 AM,0.075,,,,
9559,06/09/22 03:18:00 AM,0.075,,,,
9560,06/09/22 03:19:00 AM,0.075,,,,
9561,06/09/22 03:20:00 AM,0.075,,,,
9562,06/09/22 03:21:00 AM,0.075,,,,
9563,06/09/22 03:22:00 AM,0.075,,,,
9564,06/09/22 03:23:00 AM,0.075,,,,
9565,06/09/22 03:24:00 AM,0.075,,,,
9566,06/09/22 03:25:00 AM,0.075,,,,
9567,06/09/22 03:26:00 AM,0.075,,,,
9568,06/09/22 03:27:00 AM,0.075,,,,
9569,06/09/22 03:28:00 AM,0.075,,,,
9570,06/09/22 03:29:00 AM,0.075,,,,
9571,06/09/22 03:30:00 AM,0.075,,,,
9572,06/09/22 03:31:00 AM,0.075,,,,
9573,06/09/22 03:32:00 AM,0.075,,,,
9574,06/09/22 03:33:00 AM,0.075,,,,
9575,06/09/22 03:34:00 AM,0.075,,,,
9576,06/09/22 03:35:00 AM,0.075,,,,
9577,06/09/22 03:36:00 AM,0.075,,,,
9578,06/09/22 03:37:00 AM,0.075,,,,
9579,06/09/22 03:38:00 AM,0.075,,,,
9580,06/09/22 03:39:00 AM,0.075,,,,
9581,06/09/22 03:40:00 AM,0.075,,,,
9582,06/09/22 03:41:00 AM,0.075,,,,
9583,06/09/22 03:42:00 AM,0.075,,,,
9584,06/09/22 03:43:00 AM,0.075,,,,
9585,06/09/22 03:44:00 AM,0.075,,,,
9586,06/09/22 03:45:00 AM,0.075,,,,
9587,06/09/22 03:46:00 AM,0.075,,,,
9588,06/09/22 03:47:00 AM,0.075,,,,
9589,06/09/22 03:48:00 AM,0.075,,,,
9590,06/09/22 03:49:00 AM,0.075,,,,
9591,06/09/22 03:50:00 AM,0.075,,,,
9592,06/09/22 03:51:00 AM,0.075,,,,
9593,06/09/22 03:52:00 AM,0.075,,,,
9594,06/09/22 03:53:00 AM,0.075,,,,
9595,06/09/22 03:54:00 AM,0.075,,,,
9596,06/09/22 03:55:00 AM,0.075,,,,
9597,06/09/22 03:56:00 AM,0.075,,,,
9598,06/09/22 03:57:00 AM,0.075,,,,
9599,06/09/22 03:58:00 AM,0.075,,,,
9600,06/09/22 03:59:00 AM,0.075,,,,
9601,06/09/22 04:00:00 AM,0.075,,,,
9602,06/09/22 04:01:00 AM,0.075,,,,
9603,06/09/22 04:02:00 AM,0.075,,,,
9604,06/09/22 04:03:00 AM,0.075,,,,
9605,06/09/22 04:04:00 AM,0.075,,,,
9606,06/09/22 04:05:00 AM,0.075,,,,
9607,06/09/22 04:06:00 AM,0.075,,,,
9608,06/09/22 04:07:00 AM,0.075,,,,
9609,06/09/22 04:08:00 AM,0.075,,,,
9610,06/09/22 04:09:00 AM,0.075,,,,
9611,06/09/22 04:10:00 AM,0.075,,,,
9612,06/09/22 04:11:00 AM,0.075,,,,
9613,06/09/22 04:12:00 AM,0.075,,,,
9614,06/09/22 04:13:00 AM,0.075,,,,
9615,06/09/22 04:14:00 AM,0.075,,,,
9616,06/09/22 04:15:00 AM,0.075,,,,
9617,06/09/22 04:16:00 AM,0.075,,,,
9618,06/09/22 04:17:00 AM,0.075,,,,
9619,06/09/22 04:18:00 AM,0.075,,,,
9620,06/09/22 04:19:00 AM,0.075,,,,
9621,06/09/22 04:20:00 AM,0.075,,,,
9622,06/09/22 04:21:00 AM,0.075,,,,
9623,06/09/22 04:22:00 AM,0.075,,,,
9624,06/09/22 04:23:00 AM,0.075,,,,
9625,06/09/22 04:24:00 AM,0.075,,,,
9626,06/09/22 04:25:00 AM,0.075,,,,
9627,06/09/22 04:26:00 AM,0.075,,,,
9628,06/09/22 04:27:00 AM,0.075,,,,
9629,06/09/22 04:28:00 AM,0.075,,,,
9630,06/09/22 04:29:00 AM,0.075,,,,
9631,06/09/22 04:30:00 AM,0.075,,,,
9632,06/09/22 04:31:00 AM,0.075,,,,
9633,06/09/22 04:32:00 AM,0.075,,,,
9634,06/09/22 04:33:00 AM,0.075,,,,
9635,06/09/22 04:34:00 AM,0.075,,,,
9636,06/09/22 04:35:00 AM,0.075,,,,
9637,06/09/22 04:36:00 AM,0.075,,,,
9638,06/09/22 04:37:00 AM,0.075,,,,
9639,06/09/22 04:38:00 AM,0.075,,,,
9640,06/09/22 04:39:00 AM,0.075,,,,
9641,06/09/22 04:40:00 AM,0.075,,,,
9642,06/09/22 04:41:00 AM,0.075,,,,
9643,06/09/22 04:42:00 AM,0.075,,,,
9644,06/09/22 04:43:00 AM,0.075,,,,
9645,06/09/22 04:44:00 AM,0.075,,,,
9646,06/09/22 04:45:00 AM,0.075,,,,
9647,06/09/22 04:46:00 AM,0.075,,,,
9648,06/09/22 04:47:00 AM,0.075,,,,
9649,06/09/22 04:48:00 AM,0.075,,,,
9650,06/09/22 04:49:00 AM,0.075,,,,
9651,06/09/22 04:50:00 AM,0.075,,,,
9652,06/09/22 04:51:00 AM,0.075,,,,
9653,06/09/22 04:52:00 AM,0.075,,,,
9654,06/09/22 04:53:00 AM,0.075,,,,
9655,06/09/22 04:54:00 AM,0.075,,,,
9656,06/09/22 04:55:00 AM,0.075,,,,
9657,06/09/22 04:56:00 AM,0.075,,,,
9658,06/09/22 04:57:00 AM,0.075,,,,
9659,06/09/22 04:58:00 AM,0.075,,,,
9660,06/09/22 04:59:00 AM,0.075,,,,
9661,06/09/22 05:00:00 AM,0.075,,,,
9662,06/09/22 05:01:00 AM,0.075,,,,
9663,06/09/22 05:02:00 AM,0.075,,,,
9664,06/09/22 05:03:00 AM,0.075,,,,
9665,06/09/22 05:04:00 AM,0.075,,,,
9666,06/09/22 05:05:00 AM,0.075,,,,
9667,06/09/22 05:06:00 AM,0.075,,,,
9668,06/09/22 05:07:00 AM,0.075,,,,
9669,06/09/22 05:08:00 AM,0.075,,,,
9670,06/09/22 05:09:00 AM,0.075,,,,
9671,06/09/22 05:10:00 AM,0.075,,,,
9672,06/09/22 05:11:00 AM,0.075,,,,
9673,06/09/22 05:12:00 AM,0.075,,,,
9674,06/09/22 05:13:00 AM,0.075,,,,
9675,06/09/22 05:14:00 AM,0.075,,,,
9676,06/09/22 05:15:00 AM,0.075,,,,
9677,06/09/22 05:16:00 AM,0.075,,,,
9678,06/09/22 05:17:00 AM,0.075,,,,
9679,06/09/22 05:18:00 AM,0.075,,,,
9680,06/09/22 05:19:00 AM,0.075,,,,
9681,06/09/22 05:20:00 AM,0.075,,,,
9682,06/09/22 05:21:00 AM,0.075,,,,
9683,06/09/22 05:22:00 AM,0.075,,,,
9684,06/09/22 05:23:00 AM,0.075,,,,
9685,06/09/22 05:24:00 AM,0.075,,,,
9686,06/09/22 05:25:00 AM,0.075,,,,
9687,06/09/22 05:26:00 AM,0.075,,,,
9688,06/09/22 05:27:00 AM,0.075,,,,
9689,06/09/22 05:28:00 AM,0.075,,,,
9690,06/09/22 05:29:00 AM,0.075,,,,
9691,06/09/22 05:30:00 AM,0.075,,,,
9692,06/09/22 05:31:00 AM,0.075,,,,
9693,06/09/22 05:32:00 AM,0.075,,,,
9694,06/09/22 05:33:00 AM,0.075,,,,
9695,06/09/22 05:34:00 AM,0.075,,,,
9696,06/09/22 05:35:00 AM,0.075,,,,
9697,06/09/22 05:36:00 AM,0.075,,,,
9698,06/09/22 05:37:00 AM,0.075,,,,
9699,06/09/22 05:38:00 AM,0.075,,,,
9700,06/09/22 05:39:00 AM,0.075,,,,
9701,06/09/22 05:40:00 AM,0.075,,,,
9702,06/09/22 05:41:00 AM,0.075,,,,
9703,06/09/22 05:42:00 AM,0.075,,,,
9704,06/09/22 05:43:00 AM,0.075,,,,
9705,06/09/22 05:44:00 AM,0.075,,,,
9706,06/09/22 05:45:00 AM,0.075,,,,
9707,06/09/22 05:46:00 AM,0.075,,,,
9708,06/09/22 05:47:00 AM,0.075,,,,
9709,06/09/22 05:48:00 AM,0.075,,,,
9710,06/09/22 05:49:00 AM,0.075,,,,
9711,06/09/22 05:50:00 AM,0.075,,,,
9712,06/09/22 05:51:00 AM,0.075,,,,
9713,06/09/22 05:52:00 AM,0.075,,,,
9714,06/09/22 05:53:00 AM,0.075,,,,
9715,06/09/22 05:54:00 AM,0.075,,,,
9716,06/09/22 05:55:00 AM,0.075,,,,
9717,06/09/22 05:56:00 AM,0.075,,,,
9718,06/09/22 05:57:00 AM,0.075,,,,
9719,06/09/22 05:58:00 AM,0.075,,,,
9720,06/09/22 05:59:00 AM,0.075,,,,
9721,06/09/22 06:00:00 AM,0.075,,,,
9722,06/09/22 06:01:00 AM,0.075,,,,
9723,06/09/22 06:02:00 AM,0.075,,,,
9724,06/09/22 06:03:00 AM,0.075,,,,
9725,06/09/22 06:04:00 AM,0.075,,,,
9726,06/09/22 06:05:00 AM,0.075,,,,
9727,06/09/22 06:06:00 AM,0.075,,,,
9728,06/09/22 06:07:00 AM,0.075,,,,
9729,06/09/22 06:08:00 AM,0.075,,,,
9730,06/09/22 06:09:00 AM,0.075,,,,
9731,06/09/22 06:10:00 AM,0.075,,,,
9732,06/09/22 06:11:00 AM,0.075,,,,
9733,06/09/22 06:12:00 AM,0.075,,,,
9734,06/09/22 06:13:00 AM,0.075,,,,
9735,06/09/22 06:14:00 AM,0.075,,,,
9736,06/09/22 06:15:00 AM,0.075,,,,
9737,06/09/22 06:16:00 AM,0.075,,,,
9738,06/09/22 06:17:00 AM,0.075,,,,
9739,06/09/22 06:18:00 AM,0.075,,,,
9740,06/09/22 06:19:00 AM,0.075,,,,
9741,06/09/22 06:20:00 AM,0.075,,,,
9742,06/09/22 06:21:00 AM,0.075,,,,
9743,06/09/22 06:22:00 AM,0.075,,,,
9744,06/09/22 06:23:00 AM,0.075,,,,
9745,06/09/22 06:24:00 AM,0.075,,,,
9746,06/09/22 06:25:00 AM,0.075,,,,
9747,06/09/22 06:26:00 AM,0.075,,,,
9748,06/09/22 06:27:00 AM,0.075,,,,
9749,06/09/22 06:28:00 AM,0.075,,,,
9750,06/09/22 06:29:00 AM,0.075,,,,
9751,06/09/22 06:30:00 AM,0.075,,,,
9752,06/09/22 06:31:00 AM,0.075,,,,
9753,06/09/22 06:32:00 AM,0.075,,,,
9754,06/09/22 06:33:00 AM,0.075,,,,
9755,06/09/22 06:34:00 AM,0.075,,,,
9756,06/09/22 06:35:00 AM,0.075,,,,
9757,06/09/22 06:36:00 AM,0.075,,,,
9758,06/09/22 06:37:00 AM,0.075,,,,
9759,06/09/22 06:38:00 AM,0.075,,,,
9760,06/09/22 06:39:00 AM,0.075,,,,
9761,06/09/22 06:40:00 AM,0.075,,,,
9762,06/09/22 06:41:00 AM,0.075,,,,
9763,06/09/22 06:42:00 AM,0.075,,,,
9764,06/09/22 06:43:00 AM,0.075,,,,
9765,06/09/22 06:44:00 AM,0.075,,,,
9766,06/09/22 06:45:00 AM,0.075,,,,
9767,06/09/22 06:46:00 AM,0.075,,,,
9768,06/09/22 06:47:00 AM,0.075,,,,
9769,06/09/22 06:48:00 AM,0.075,,,,
9770,06/09/22 06:49:00 AM,0.075,,,,
9771,06/09/22 06:50:00 AM,0.075,,,,
9772,06/09/22 06:51:00 AM,0.075,,,,
9773,06/09/22 06:52:00 AM,0.075,,,,
9774,06/09/22 06:53:00 AM,0.075,,,,
9775,06/09/22 06:54:00 AM,0.075,,,,
9776,06/09/22 06:55:00 AM,0.075,,,,
9777,06/09/22 06:56:00 AM,0.075,,,,
9778,06/09/22 06:57:00 AM,0.075,,,,
9779,06/09/22 06:58:00 AM,0.075,,,,
9780,06/09/22 06:59:00 AM,0.075,,,,
9781,06/09/22 07:00:00 AM,0.075,,,,
9782,06/09/22 07:01:00 AM,0.075,,,,
9783,06/09/22 07:02:00 AM,0.075,,,,
9784,06/09/22 07:03:00 AM,0.075,,,,
9785,06/09/22 07:04:00 AM,0.075,,,,
9786,06/09/22 07:05:00 AM,0.075,,,,
9787,06/09/22 07:06:00 AM,0.075,,,,
9788,06/09/22 07:07:00 AM,0.075,,,,
9789,06/09/22 07:08:00 AM,0.075,,,,
9790,06/09/22 07:09:00 AM,0.075,,,,
9791,06/09/22 07:10:00 AM,0.075,,,,
9792,06/09/22 07:11:00 AM,0.075,,,,
9793,06/09/22 07:12:00 AM,0.075,,,,
9794,06/09/22 07:13:00 AM,0.075,,,,
9795,06/09/22 07:14:00 AM,0.075,,,,
9796,06/09/22 07:15:00 AM,0.075,,,,
9797,06/09/22 07:16:00 AM,0.075,,,,
9798,06/09/22 07:17:00 AM,0.075,,,,
9799,06/09/22 07:18:00 AM,0.075,,,,
9800,06/09/22 07:19:00 AM,0.075,,,,
9801,06/09/22 07:20:00 AM,0.075,,,,
9802,06/09/22 07:21:00 AM,0.075,,,,
9803,06/09/22 07:22:00 AM,0.075,,,,
9804,06/09/22 07:23:00 AM,0.075,,,,
9805,06/09/22 07:24:00 AM,0.075,,,,
9806,06/09/22 07:25:00 AM,0.075,,,,
9807,06/09/22 07:26:00 AM,0.075,,,,
9808,06/09/22 07:27:00 AM,0.075,,,,
9809,06/09/22 07:28:00 AM,0.075,,,,
9810,06/09/22 07:29:00 AM,0.075,,,,
9811,06/09/22 07:30:00 AM,0.075,,,,
9812,06/09/22 07:31:00 AM,0.075,,,,
9813,06/09/22 07:32:00 AM,0.075,,,,
9814,06/09/22 07:33:00 AM,0.075,,,,
9815,06/09/22 07:34:00 AM,0.075,,,,
9816,06/09/22 07:35:00 AM,0.075,,,,
9817,06/09/22 07:36:00 AM,0.075,,,,
9818,06/09/22 07:37:00 AM,0.075,,,,
9819,06/09/22 07:38:00 AM,0.075,,,,
